store_id,sku,units_on_hand,units_in_transit,snapshot_date
S014,SKU0192,149,32,2026-08-29
S014,SKU0193,78,44,2026-08-29
S014,SKU0194,286,85,2026-08-29
S014,SKU0195,439,94,2026-08-29
S014,SKU0196,289,19,2026-08-29
S014,SKU0197,367,85,2026-08-29
S014,SKU0198,350,80,2026-08-29
S014,SKU0199,440,23,2026-08-29
S014,SKU0200,91,93,2026-08-29
S015,SKU0001,490,45,2026-08-29
S015,SKU0002,207,7,2026-08-29
S015,SKU0003,193,23,2026-08-29
S015,SKU0004,420,79,2026-08-29
S015,SKU0005,172,27,2026-08-29
S015,SKU0006,190,83,2026-08-29
S015,SKU0007,25,49,2026-08-29
S015,SKU0008,124,81,2026-08-29
S015,SKU0009,404,92,2026-08-29
S015,SKU0010,245,31,2026-08-29
S015,SKU0011,34,82,2026-08-29
S015,SKU0012,58,68,2026-08-29
S015,SKU0013,28,34,2026-08-29
S015,SKU0014,203,87,2026-08-29
S015,SKU0015,406,62,2026-08-29
S015,SKU0016,141,13,2026-08-29
S015,SKU0017,423,30,2026-08-29
S015,SKU0018,3,62,2026-08-29
S015,SKU0019,342,40,2026-08-29
S015,SKU0020,117,71,2026-08-29
S015,SKU0021,486,39,2026-08-29
S015,SKU0022,395,15,2026-08-29
S015,SKU0023,334,71,2026-08-29
S015,SKU0024,165,19,2026-08-29
S015,SKU0025,6,84,2026-08-29
S015,SKU0026,36,28,2026-08-29
S015,SKU0027,396,49,2026-08-29
S015,SKU0028,89,51,2026-08-29
S015,SKU0029,338,7,2026-08-29
S015,SKU0030,260,100,2026-08-29
S015,SKU0031,146,84,2026-08-29
S015,SKU0032,204,29,2026-08-29
S015,SKU0033,292,92,2026-08-29
S015,SKU0034,242,84,2026-08-29
S015,SKU0035,187,49,2026-08-29
S015,SKU0036,32,40,2026-08-29
S015,SKU0037,374,35,2026-08-29
S015,SKU0038,404,60,2026-08-29
S015,SKU0039,23,46,2026-08-29
S015,SKU0040,163,32,2026-08-29
S015,SKU0041,291,9,2026-08-29
S015,SKU0042,409,22,2026-08-29
S015,SKU0043,479,80,2026-08-29
S015,SKU0044,337,8,2026-08-29
S015,SKU0045,188,11,2026-08-29
S015,SKU0046,219,92,2026-08-29
S015,SKU0047,137,9,2026-08-29
S015,SKU0048,39,72,2026-08-29
S015,SKU0049,392,86,2026-08-29
S015,SKU0050,175,42,2026-08-29
S015,SKU0051,219,34,2026-08-29
S015,SKU0052,8,72,2026-08-29
S015,SKU0053,477,85,2026-08-29
S015,SKU0054,46,73,2026-08-29
S015,SKU0055,369,48,2026-08-29
S015,SKU0056,303,27,2026-08-29
S015,SKU0057,302,41,2026-08-29
S015,SKU0058,230,70,2026-08-29
S015,SKU0059,254,45,2026-08-29
S015,SKU0060,412,23,2026-08-29
S015,SKU0061,30,61,2026-08-29
S015,SKU0062,411,0,2026-08-29
S015,SKU0063,415,17,2026-08-29
S015,SKU0064,9,32,2026-08-29
S015,SKU0065,86,55,2026-08-29
S015,SKU0066,499,20,2026-08-29
S015,SKU0067,341,1,2026-08-29
S015,SKU0068,36,79,2026-08-29
S015,SKU0069,443,83,2026-08-29
S015,SKU0070,254,12,2026-08-29
S015,SKU0071,69,93,2026-08-29
S015,SKU0072,338,11,2026-08-29
S015,SKU0073,76,39,2026-08-29
S015,SKU0074,37,25,2026-08-29
S015,SKU0075,292,31,2026-08-29
S015,SKU0076,384,91,2026-08-29
S015,SKU0077,220,79,2026-08-29
S015,SKU0078,206,59,2026-08-29
S015,SKU0079,272,72,2026-08-29
S015,SKU0080,331,58,2026-08-29
S015,SKU0081,207,4,2026-08-29
S015,SKU0082,289,66,2026-08-29
S015,SKU0083,242,27,2026-08-29
S015,SKU0084,37,21,2026-08-29
S015,SKU0085,218,62,2026-08-29
S015,SKU0086,457,61,2026-08-29
S015,SKU0087,118,10,2026-08-29
S015,SKU0088,408,77,2026-08-29
S015,SKU0089,394,23,2026-08-29
S015,SKU0090,67,56,2026-08-29
S015,SKU0091,333,49,2026-08-29
S015,SKU0092,345,97,2026-08-29
S015,SKU0093,14,58,2026-08-29
S015,SKU0094,491,43,2026-08-29
S015,SKU0095,356,73,2026-08-29
S015,SKU0096,493,67,2026-08-29
S015,SKU0097,273,79,2026-08-29
S015,SKU0098,243,83,2026-08-29
S015,SKU0099,278,53,2026-08-29
S015,SKU0100,180,30,2026-08-29
S015,SKU0101,430,81,2026-08-29
S015,SKU0102,479,26,2026-08-29
S015,SKU0103,481,80,2026-08-29
S015,SKU0104,350,73,2026-08-29
S015,SKU0105,460,89,2026-08-29
S015,SKU0106,354,39,2026-08-29
S015,SKU0107,103,14,2026-08-29
S015,SKU0108,308,11,2026-08-29
S015,SKU0109,322,98,2026-08-29
S015,SKU0110,195,42,2026-08-29
S015,SKU0111,158,24,2026-08-29
S015,SKU0112,15,65,2026-08-29
S015,SKU0113,344,92,2026-08-29
S015,SKU0114,402,74,2026-08-29
S015,SKU0115,326,42,2026-08-29
S015,SKU0116,93,29,2026-08-29
S015,SKU0117,63,18,2026-08-29
S015,SKU0118,23,20,2026-08-29
S015,SKU0119,61,75,2026-08-29
S015,SKU0120,35,45,2026-08-29
S015,SKU0121,431,3,2026-08-29
S015,SKU0122,396,44,2026-08-29
S015,SKU0123,248,48,2026-08-29
S015,SKU0124,139,36,2026-08-29
S015,SKU0125,288,81,2026-08-29
S015,SKU0126,233,36,2026-08-29
S015,SKU0127,245,0,2026-08-29
S015,SKU0128,364,6,2026-08-29
S015,SKU0129,0,17,2026-08-29
S015,SKU0130,215,71,2026-08-29
S015,SKU0131,237,50,2026-08-29
S015,SKU0132,156,39,2026-08-29
S015,SKU0133,278,85,2026-08-29
S015,SKU0134,390,55,2026-08-29
S015,SKU0135,254,51,2026-08-29
S015,SKU0136,152,73,2026-08-29
S015,SKU0137,229,75,2026-08-29
S015,SKU0138,230,39,2026-08-29
S015,SKU0139,453,11,2026-08-29
S015,SKU0140,214,25,2026-08-29
S015,SKU0141,197,44,2026-08-29
S015,SKU0142,218,88,2026-08-29
S015,SKU0143,17,32,2026-08-29
S015,SKU0144,439,42,2026-08-29
S015,SKU0145,16,2,2026-08-29
S015,SKU0146,208,31,2026-08-29
S015,SKU0147,180,40,2026-08-29
S015,SKU0148,357,28,2026-08-29
S015,SKU0149,240,25,2026-08-29
S015,SKU0150,19,75,2026-08-29
S015,SKU0151,378,49,2026-08-29
S015,SKU0152,499,34,2026-08-29
S015,SKU0153,289,54,2026-08-29
S015,SKU0154,315,23,2026-08-29
S015,SKU0155,492,59,2026-08-29
S015,SKU0156,225,10,2026-08-29
S015,SKU0157,56,81,2026-08-29
S015,SKU0158,289,83,2026-08-29
S015,SKU0159,183,17,2026-08-29
S015,SKU0160,291,89,2026-08-29
S015,SKU0161,194,28,2026-08-29
S015,SKU0162,164,26,2026-08-29
S015,SKU0163,25,88,2026-08-29
S015,SKU0164,189,75,2026-08-29
S015,SKU0165,238,92,2026-08-29
S015,SKU0166,4,22,2026-08-29
S015,SKU0167,188,44,2026-08-29
S015,SKU0168,56,20,2026-08-29
S015,SKU0169,270,20,2026-08-29
S015,SKU0170,236,52,2026-08-29
S015,SKU0171,345,26,2026-08-29
S015,SKU0172,218,38,2026-08-29
S015,SKU0173,120,10,2026-08-29
S015,SKU0174,436,40,2026-08-29
S015,SKU0175,314,37,2026-08-29
S015,SKU0176,469,67,2026-08-29
S015,SKU0177,317,71,2026-08-29
S015,SKU0178,430,72,2026-08-29
S015,SKU0179,390,42,2026-08-29
S015,SKU0180,313,50,2026-08-29
S015,SKU0181,178,36,2026-08-29
S015,SKU0182,211,84,2026-08-29
S015,SKU0183,222,31,2026-08-29
S015,SKU0184,152,42,2026-08-29
S015,SKU0185,385,33,2026-08-29
S015,SKU0186,447,37,2026-08-29
S015,SKU0187,381,28,2026-08-29
S015,SKU0188,157,90,2026-08-29
S015,SKU0189,131,100,2026-08-29
S015,SKU0190,37,39,2026-08-29
S015,SKU0191,313,15,2026-08-29
S015,SKU0192,202,72,2026-08-29
S015,SKU0193,475,77,2026-08-29
S015,SKU0194,301,31,2026-08-29
S015,SKU0195,385,77,2026-08-29
S015,SKU0196,124,90,2026-08-29
S015,SKU0197,483,33,2026-08-29
S015,SKU0198,141,74,2026-08-29
S015,SKU0199,230,36,2026-08-29
S015,SKU0200,115,73,2026-08-29
S016,SKU0001,451,34,2026-08-29
S016,SKU0002,449,52,2026-08-29
S016,SKU0003,135,2,2026-08-29
S016,SKU0004,269,97,2026-08-29
S016,SKU0005,346,84,2026-08-29
S016,SKU0006,358,71,2026-08-29
S016,SKU0007,87,18,2026-08-29
S016,SKU0008,114,6,2026-08-29
S016,SKU0009,303,42,2026-08-29
S016,SKU0010,256,53,2026-08-29
S016,SKU0011,65,77,2026-08-29
S016,SKU0012,370,61,2026-08-29
S016,SKU0013,370,27,2026-08-29
S016,SKU0014,294,85,2026-08-29
S016,SKU0015,418,68,2026-08-29
S016,SKU0016,328,98,2026-08-29
S016,SKU0017,451,66,2026-08-29
S016,SKU0018,298,34,2026-08-29
S016,SKU0019,51,31,2026-08-29
S016,SKU0020,80,13,2026-08-29
S016,SKU0021,495,1,2026-08-29
S016,SKU0022,457,97,2026-08-29
S016,SKU0023,292,57,2026-08-29
S016,SKU0024,66,7,2026-08-29
S016,SKU0025,353,22,2026-08-29
S016,SKU0026,58,61,2026-08-29
S016,SKU0027,389,5,2026-08-29
S016,SKU0028,245,41,2026-08-29
S016,SKU0029,154,66,2026-08-29
S016,SKU0030,178,24,2026-08-29
S016,SKU0031,146,80,2026-08-29
S016,SKU0032,363,100,2026-08-29
S016,SKU0033,211,47,2026-08-29
S016,SKU0034,172,60,2026-08-29
S016,SKU0035,409,74,2026-08-29
S016,SKU0036,67,99,2026-08-29
S016,SKU0037,64,4,2026-08-29
S016,SKU0038,125,1,2026-08-29
S016,SKU0039,21,38,2026-08-29
S016,SKU0040,142,72,2026-08-29
S016,SKU0041,221,38,2026-08-29
S016,SKU0042,195,8,2026-08-29
S016,SKU0043,75,92,2026-08-29
S016,SKU0044,312,28,2026-08-29
S016,SKU0045,290,6,2026-08-29
S016,SKU0046,421,3,2026-08-29
S016,SKU0047,72,94,2026-08-29
S016,SKU0048,447,45,2026-08-29
S016,SKU0049,54,17,2026-08-29
S016,SKU0050,398,14,2026-08-29
S016,SKU0051,104,93,2026-08-29
S016,SKU0052,442,59,2026-08-29
S016,SKU0053,170,50,2026-08-29
S016,SKU0054,442,45,2026-08-29
S016,SKU0055,270,90,2026-08-29
S016,SKU0056,304,50,2026-08-29
S016,SKU0057,97,42,2026-08-29
S016,SKU0058,298,43,2026-08-29
S016,SKU0059,321,86,2026-08-29
S016,SKU0060,429,60,2026-08-29
S016,SKU0061,493,0,2026-08-29
S016,SKU0062,284,55,2026-08-29
S016,SKU0063,497,10,2026-08-29
S016,SKU0064,472,73,2026-08-29
S016,SKU0065,312,27,2026-08-29
S016,SKU0066,483,8,2026-08-29
S016,SKU0067,133,90,2026-08-29
S016,SKU0068,184,70,2026-08-29
S016,SKU0069,152,24,2026-08-29
S016,SKU0070,132,89,2026-08-29
S016,SKU0071,167,50,2026-08-29
S016,SKU0072,198,28,2026-08-29
S016,SKU0073,43,9,2026-08-29
S016,SKU0074,114,69,2026-08-29
S016,SKU0075,281,47,2026-08-29
S016,SKU0076,24,26,2026-08-29
S016,SKU0077,151,23,2026-08-29
S016,SKU0078,97,52,2026-08-29
S016,SKU0079,80,85,2026-08-29
S016,SKU0080,379,17,2026-08-29
S016,SKU0081,17,31,2026-08-29
S016,SKU0082,99,39,2026-08-29
S016,SKU0083,234,37,2026-08-29
S016,SKU0084,93,33,2026-08-29
S016,SKU0085,208,26,2026-08-29
S016,SKU0086,335,13,2026-08-29
S016,SKU0087,9,38,2026-08-29
S016,SKU0088,118,84,2026-08-29
S016,SKU0089,230,91,2026-08-29
S016,SKU0090,296,53,2026-08-29
S016,SKU0091,258,94,2026-08-29
S016,SKU0092,354,86,2026-08-29
S016,SKU0093,410,84,2026-08-29
S016,SKU0094,202,100,2026-08-29
S016,SKU0095,420,69,2026-08-29
S016,SKU0096,425,3,2026-08-29
S016,SKU0097,16,70,2026-08-29
S016,SKU0098,405,83,2026-08-29
S016,SKU0099,160,90,2026-08-29
S016,SKU0100,362,18,2026-08-29
S016,SKU0101,291,35,2026-08-29
S016,SKU0102,195,96,2026-08-29
S016,SKU0103,298,6,2026-08-29
S016,SKU0104,78,83,2026-08-29
S016,SKU0105,45,82,2026-08-29
S016,SKU0106,339,62,2026-08-29
S016,SKU0107,224,36,2026-08-29
S016,SKU0108,32,59,2026-08-29
S016,SKU0109,134,24,2026-08-29
S016,SKU0110,19,38,2026-08-29
S016,SKU0111,106,40,2026-08-29
S016,SKU0112,29,19,2026-08-29
S016,SKU0113,116,68,2026-08-29
S016,SKU0114,406,46,2026-08-29
S016,SKU0115,484,6,2026-08-29
S016,SKU0116,83,20,2026-08-29
S016,SKU0117,417,71,2026-08-29
S016,SKU0118,312,35,2026-08-29
S016,SKU0119,216,50,2026-08-29
S016,SKU0120,173,23,2026-08-29
S016,SKU0121,229,96,2026-08-29
S016,SKU0122,172,93,2026-08-29
S016,SKU0123,446,96,2026-08-29
S016,SKU0124,472,97,2026-08-29
S016,SKU0125,81,25,2026-08-29
S016,SKU0126,102,17,2026-08-29
S016,SKU0127,266,19,2026-08-29
S016,SKU0128,319,29,2026-08-29
S016,SKU0129,4,17,2026-08-29
S016,SKU0130,8,17,2026-08-29
S016,SKU0131,169,51,2026-08-29
S016,SKU0132,293,13,2026-08-29
S016,SKU0133,110,26,2026-08-29
S016,SKU0134,449,1,2026-08-29
S016,SKU0135,117,2,2026-08-29
S016,SKU0136,112,25,2026-08-29
S016,SKU0137,129,52,2026-08-29
S016,SKU0138,239,56,2026-08-29
S016,SKU0139,34,93,2026-08-29
S016,SKU0140,354,15,2026-08-29
S016,SKU0141,343,54,2026-08-29
S016,SKU0142,401,58,2026-08-29
S016,SKU0143,186,1,2026-08-29
S016,SKU0144,224,54,2026-08-29
S016,SKU0145,72,99,2026-08-29
S016,SKU0146,244,78,2026-08-29
S016,SKU0147,312,44,2026-08-29
S016,SKU0148,384,40,2026-08-29
S016,SKU0149,127,95,2026-08-29
S016,SKU0150,29,22,2026-08-29
S016,SKU0151,142,82,2026-08-29
S016,SKU0152,189,26,2026-08-29
S016,SKU0153,28,10,2026-08-29
S016,SKU0154,482,22,2026-08-29
S016,SKU0155,466,29,2026-08-29
S016,SKU0156,376,74,2026-08-29
S016,SKU0157,284,98,2026-08-29
S016,SKU0158,132,62,2026-08-29
S016,SKU0159,87,30,2026-08-29
S016,SKU0160,14,27,2026-08-29
S016,SKU0161,138,91,2026-08-29
S016,SKU0162,469,16,2026-08-29
S016,SKU0163,23,16,2026-08-29
S016,SKU0164,276,37,2026-08-29
S016,SKU0165,234,8,2026-08-29
S016,SKU0166,484,74,2026-08-29
S016,SKU0167,414,94,2026-08-29
S016,SKU0168,408,98,2026-08-29
S016,SKU0169,8,11,2026-08-29
S016,SKU0170,232,91,2026-08-29
S016,SKU0171,83,20,2026-08-29
S016,SKU0172,338,16,2026-08-29
S016,SKU0173,149,6,2026-08-29
S016,SKU0174,451,47,2026-08-29
S016,SKU0175,29,56,2026-08-29
S016,SKU0176,416,92,2026-08-29
S016,SKU0177,211,33,2026-08-29
S016,SKU0178,338,69,2026-08-29
S016,SKU0179,236,93,2026-08-29
S016,SKU0180,397,13,2026-08-29
S016,SKU0181,425,60,2026-08-29
S016,SKU0182,328,81,2026-08-29
S016,SKU0183,353,63,2026-08-29
S016,SKU0184,164,33,2026-08-29
S016,SKU0185,211,13,2026-08-29
S016,SKU0186,318,100,2026-08-29
S016,SKU0187,426,76,2026-08-29
S016,SKU0188,479,23,2026-08-29
S016,SKU0189,473,33,2026-08-29
S016,SKU0190,25,49,2026-08-29
S016,SKU0191,184,81,2026-08-29
S016,SKU0192,277,29,2026-08-29
S016,SKU0193,274,56,2026-08-29
S016,SKU0194,78,100,2026-08-29
S016,SKU0195,346,60,2026-08-29
S016,SKU0196,322,18,2026-08-29
S016,SKU0197,173,64,2026-08-29
S016,SKU0198,446,8,2026-08-29
S016,SKU0199,92,19,2026-08-29
S016,SKU0200,162,76,2026-08-29
S017,SKU0001,20,74,2026-08-29
S017,SKU0002,400,88,2026-08-29
S017,SKU0003,175,49,2026-08-29
S017,SKU0004,201,97,2026-08-29
S017,SKU0005,273,36,2026-08-29
S017,SKU0006,364,32,2026-08-29
S017,SKU0007,468,64,2026-08-29
S017,SKU0008,371,94,2026-08-29
S017,SKU0009,75,31,2026-08-29
S017,SKU0010,248,31,2026-08-29
S017,SKU0011,321,24,2026-08-29
S017,SKU0012,231,73,2026-08-29
S017,SKU0013,393,9,2026-08-29
S017,SKU0014,406,23,2026-08-29
S017,SKU0015,51,16,2026-08-29
S017,SKU0016,43,11,2026-08-29
S017,SKU0017,24,15,2026-08-29
S017,SKU0018,271,58,2026-08-29
S017,SKU0019,494,65,2026-08-29
S017,SKU0020,21,30,2026-08-29
S017,SKU0021,356,44,2026-08-29
S017,SKU0022,352,70,2026-08-29
S017,SKU0023,212,95,2026-08-29
S017,SKU0024,314,6,2026-08-29
S017,SKU0025,342,9,2026-08-29
S017,SKU0026,232,6,2026-08-29
S017,SKU0027,441,62,2026-08-29
S017,SKU0028,149,88,2026-08-29
S017,SKU0029,18,80,2026-08-29
S017,SKU0030,477,28,2026-08-29
S017,SKU0031,306,19,2026-08-29
S017,SKU0032,180,13,2026-08-29
S017,SKU0033,300,79,2026-08-29
S017,SKU0034,316,32,2026-08-29
S017,SKU0035,355,45,2026-08-29
S017,SKU0036,91,76,2026-08-29
S017,SKU0037,162,94,2026-08-29
S017,SKU0038,453,97,2026-08-29
S017,SKU0039,56,63,2026-08-29
S017,SKU0040,52,22,2026-08-29
S017,SKU0041,89,18,2026-08-29
S017,SKU0042,463,63,2026-08-29
S017,SKU0043,484,49,2026-08-29
S017,SKU0044,383,32,2026-08-29
S017,SKU0045,127,28,2026-08-29
S017,SKU0046,285,58,2026-08-29
S017,SKU0047,93,20,2026-08-29
S017,SKU0048,10,46,2026-08-29
S017,SKU0049,438,37,2026-08-29
S017,SKU0050,76,18,2026-08-29
S017,SKU0051,57,48,2026-08-29
S017,SKU0052,90,48,2026-08-29
S017,SKU0053,347,41,2026-08-29
S017,SKU0054,350,33,2026-08-29
S017,SKU0055,302,82,2026-08-29
S017,SKU0056,195,24,2026-08-29
S017,SKU0057,465,24,2026-08-29
S017,SKU0058,378,94,2026-08-29
S017,SKU0059,0,88,2026-08-29
S017,SKU0060,276,25,2026-08-29
S017,SKU0061,103,37,2026-08-29
S017,SKU0062,150,38,2026-08-29
S017,SKU0063,226,2,2026-08-29
S017,SKU0064,156,64,2026-08-29
S017,SKU0065,430,66,2026-08-29
S017,SKU0066,255,65,2026-08-29
S017,SKU0067,306,74,2026-08-29
S017,SKU0068,472,42,2026-08-29
S017,SKU0069,6,34,2026-08-29
S017,SKU0070,237,2,2026-08-29
S017,SKU0071,411,21,2026-08-29
S017,SKU0072,5,47,2026-08-29
S017,SKU0073,314,87,2026-08-29
S017,SKU0074,193,98,2026-08-29
S017,SKU0075,259,87,2026-08-29
S017,SKU0076,178,9,2026-08-29
S017,SKU0077,313,98,2026-08-29
S017,SKU0078,447,40,2026-08-29
S017,SKU0079,97,100,2026-08-29
S017,SKU0080,349,57,2026-08-29
S017,SKU0081,254,32,2026-08-29
S017,SKU0082,319,89,2026-08-29
S017,SKU0083,462,23,2026-08-29
S017,SKU0084,203,54,2026-08-29
S017,SKU0085,324,84,2026-08-29
S017,SKU0086,107,20,2026-08-29
S017,SKU0087,485,76,2026-08-29
S017,SKU0088,379,40,2026-08-29
S017,SKU0089,212,29,2026-08-29
S017,SKU0090,137,23,2026-08-29
S017,SKU0091,231,63,2026-08-29
S017,SKU0092,242,40,2026-08-29
S017,SKU0093,406,21,2026-08-29
S017,SKU0094,81,45,2026-08-29
S017,SKU0095,290,19,2026-08-29
S017,SKU0096,8,53,2026-08-29
S017,SKU0097,41,51,2026-08-29
S017,SKU0098,178,69,2026-08-29
S017,SKU0099,42,18,2026-08-29
S017,SKU0100,414,77,2026-08-29
S017,SKU0101,68,3,2026-08-29
S017,SKU0102,334,47,2026-08-29
S017,SKU0103,293,92,2026-08-29
S017,SKU0104,474,20,2026-08-29
S017,SKU0105,77,75,2026-08-29
S017,SKU0106,146,14,2026-08-29
S017,SKU0107,36,41,2026-08-29
S017,SKU0108,473,98,2026-08-29
S017,SKU0109,210,27,2026-08-29
S017,SKU0110,21,19,2026-08-29
S017,SKU0111,302,40,2026-08-29
S017,SKU0112,161,96,2026-08-29
S017,SKU0113,340,89,2026-08-29
S017,SKU0114,297,51,2026-08-29
S017,SKU0115,119,55,2026-08-29
S017,SKU0116,125,59,2026-08-29
S017,SKU0117,342,92,2026-08-29
S017,SKU0118,415,19,2026-08-29
S017,SKU0119,330,52,2026-08-29
S017,SKU0120,88,79,2026-08-29
S017,SKU0121,370,37,2026-08-29
S017,SKU0122,340,97,2026-08-29
S017,SKU0123,488,23,2026-08-29
S017,SKU0124,21,55,2026-08-29
S017,SKU0125,193,9,2026-08-29
S017,SKU0126,171,84,2026-08-29
S017,SKU0127,132,79,2026-08-29
S017,SKU0128,263,3,2026-08-29
S017,SKU0129,330,85,2026-08-29
S017,SKU0130,282,43,2026-08-29
S017,SKU0131,49,24,2026-08-29
S017,SKU0132,104,92,2026-08-29
S017,SKU0133,54,28,2026-08-29
S017,SKU0134,335,68,2026-08-29
S017,SKU0135,389,5,2026-08-29
S017,SKU0136,22,34,2026-08-29
S017,SKU0137,293,68,2026-08-29
S017,SKU0138,436,28,2026-08-29
S017,SKU0139,360,20,2026-08-29
S017,SKU0140,32,82,2026-08-29
S017,SKU0141,42,22,2026-08-29
S017,SKU0142,435,19,2026-08-29
S017,SKU0143,48,22,2026-08-29
S017,SKU0144,400,9,2026-08-29
S017,SKU0145,190,95,2026-08-29
S017,SKU0146,151,65,2026-08-29
S017,SKU0147,339,14,2026-08-29
S017,SKU0148,364,47,2026-08-29
S017,SKU0149,275,19,2026-08-29
S017,SKU0150,445,55,2026-08-29
S017,SKU0151,278,53,2026-08-29
S017,SKU0152,274,63,2026-08-29
S017,SKU0153,205,38,2026-08-29
S017,SKU0154,457,1,2026-08-29
S017,SKU0155,53,97,2026-08-29
S017,SKU0156,298,14,2026-08-29
S017,SKU0157,271,41,2026-08-29
S017,SKU0158,134,71,2026-08-29
S017,SKU0159,275,7,2026-08-29
S017,SKU0160,199,39,2026-08-29
S017,SKU0161,156,96,2026-08-29
S017,SKU0162,68,86,2026-08-29
S017,SKU0163,0,5,2026-08-29
S017,SKU0164,406,49,2026-08-29
S017,SKU0165,90,72,2026-08-29
S017,SKU0166,475,64,2026-08-29
S017,SKU0167,468,63,2026-08-29
S017,SKU0168,226,81,2026-08-29
S017,SKU0169,268,61,2026-08-29
S017,SKU0170,125,40,2026-08-29
S017,SKU0171,266,41,2026-08-29
S017,SKU0172,397,94,2026-08-29
S017,SKU0173,491,49,2026-08-29
S017,SKU0174,326,51,2026-08-29
S017,SKU0175,144,51,2026-08-29
S017,SKU0176,383,39,2026-08-29
S017,SKU0177,396,95,2026-08-29
S017,SKU0178,60,76,2026-08-29
S017,SKU0179,222,92,2026-08-29
S017,SKU0180,66,27,2026-08-29
S017,SKU0181,151,84,2026-08-29
S017,SKU0182,92,14,2026-08-29
S017,SKU0183,312,18,2026-08-29
S017,SKU0184,366,55,2026-08-29
S017,SKU0185,414,18,2026-08-29
S017,SKU0186,91,9,2026-08-29
S017,SKU0187,98,23,2026-08-29
S017,SKU0188,8,39,2026-08-29
S017,SKU0189,353,8,2026-08-29
S017,SKU0190,23,36,2026-08-29
S017,SKU0191,83,78,2026-08-29
S017,SKU0192,129,68,2026-08-29
S017,SKU0193,111,14,2026-08-29
S017,SKU0194,144,93,2026-08-29
S017,SKU0195,248,65,2026-08-29
S017,SKU0196,469,72,2026-08-29
S017,SKU0197,395,89,2026-08-29
S017,SKU0198,443,14,2026-08-29
S017,SKU0199,46,60,2026-08-29
S017,SKU0200,441,78,2026-08-29
S018,SKU0001,228,19,2026-08-29
S018,SKU0002,422,97,2026-08-29
S018,SKU0003,208,75,2026-08-29
S018,SKU0004,312,76,2026-08-29
S018,SKU0005,500,78,2026-08-29
S018,SKU0006,142,73,2026-08-29
S018,SKU0007,353,67,2026-08-29
S018,SKU0008,49,83,2026-08-29
S018,SKU0009,82,65,2026-08-29
S018,SKU0010,357,25,2026-08-29
S018,SKU0011,56,94,2026-08-29
S018,SKU0012,281,2,2026-08-29
S018,SKU0013,29,28,2026-08-29
S018,SKU0014,448,55,2026-08-29
S018,SKU0015,216,52,2026-08-29
S018,SKU0016,10,94,2026-08-29
S018,SKU0017,352,95,2026-08-29
S018,SKU0018,86,90,2026-08-29
S018,SKU0019,1,7,2026-08-29
S018,SKU0020,2,44,2026-08-29
S018,SKU0021,479,25,2026-08-29
S018,SKU0022,382,20,2026-08-29
S018,SKU0023,276,43,2026-08-29
S018,SKU0024,99,69,2026-08-29
S018,SKU0025,202,24,2026-08-29
S018,SKU0026,446,12,2026-08-29
S018,SKU0027,1,41,2026-08-29
S018,SKU0028,323,5,2026-08-29
S018,SKU0029,167,22,2026-08-29
S018,SKU0030,138,31,2026-08-29
S018,SKU0031,453,67,2026-08-29
S018,SKU0032,460,30,2026-08-29
S018,SKU0033,281,90,2026-08-29
S018,SKU0034,0,45,2026-08-29
S018,SKU0035,283,88,2026-08-29
S018,SKU0036,82,53,2026-08-29
S018,SKU0037,431,78,2026-08-29
S018,SKU0038,87,84,2026-08-29
S018,SKU0039,398,72,2026-08-29
S018,SKU0040,392,78,2026-08-29
S018,SKU0041,31,7,2026-08-29
S018,SKU0042,230,50,2026-08-29
S018,SKU0043,273,89,2026-08-29
S018,SKU0044,221,20,2026-08-29
S018,SKU0045,421,58,2026-08-29
S018,SKU0046,387,55,2026-08-29
S018,SKU0047,477,31,2026-08-29
S018,SKU0048,439,29,2026-08-29
S018,SKU0049,90,71,2026-08-29
S018,SKU0050,455,26,2026-08-29
S018,SKU0051,451,64,2026-08-29
S018,SKU0052,312,49,2026-08-29
S018,SKU0053,344,26,2026-08-29
S018,SKU0054,109,61,2026-08-29
S018,SKU0055,208,95,2026-08-29
S018,SKU0056,42,64,2026-08-29
S018,SKU0057,172,81,2026-08-29
S018,SKU0058,58,80,2026-08-29
S018,SKU0059,493,69,2026-08-29
S018,SKU0060,467,96,2026-08-29
S018,SKU0061,423,98,2026-08-29
S018,SKU0062,206,22,2026-08-29
S018,SKU0063,203,58,2026-08-29
S018,SKU0064,53,31,2026-08-29
S018,SKU0065,222,70,2026-08-29
S018,SKU0066,156,99,2026-08-29
S018,SKU0067,55,0,2026-08-29
S018,SKU0068,498,9,2026-08-29
S018,SKU0069,97,19,2026-08-29
S018,SKU0070,339,64,2026-08-29
S018,SKU0071,405,20,2026-08-29
S018,SKU0072,102,28,2026-08-29
S018,SKU0073,367,77,2026-08-29
S018,SKU0074,78,12,2026-08-29
S018,SKU0075,344,69,2026-08-29
S018,SKU0076,434,65,2026-08-29
S018,SKU0077,374,28,2026-08-29
S018,SKU0078,178,23,2026-08-29
S018,SKU0079,236,94,2026-08-29
S018,SKU0080,307,93,2026-08-29
S018,SKU0081,438,8,2026-08-29
S018,SKU0082,270,61,2026-08-29
S018,SKU0083,166,90,2026-08-29
S018,SKU0084,480,97,2026-08-29
S018,SKU0085,376,89,2026-08-29
S018,SKU0086,10,51,2026-08-29
S018,SKU0087,487,61,2026-08-29
S018,SKU0088,252,49,2026-08-29
S018,SKU0089,48,83,2026-08-29
